place_id,name,rating,user_ratings_total,address,phone_number,website,business_status,price_level,latitude,longitude,reviews_count
ChIJL0QHSsRczpQRmzetC5iSwxU,POSTO SHELL LEANDRINI & DELLA COLLETA,4.3,126,"R. Castro Alves, 820 - Oswaldo Cruz, São Caetano do Sul - SP, 09540-030, Brazil",(11) 4232-3082,http://www.shell.com.br/,OPERATIONAL,,-23.6272898,-46.568031,5
ChIJVUwuSF9fzpQRH4zLDC_LseI,Auto Center Signos,4.1,63,"R. Canápolis, 447 - Vila Medeiros, São Paulo - SP, 02220-070, Brazil",,,OPERATIONAL,,-23.4917341,-46.57848199999999,5
ChIJ30QA2dudyJQRKDHFIpT6jT8,Posto Somerville,4.4,16,"Av. Tiradentes, 217 - Vila Mac Knight, Santa Bárbara d'Oeste - SP, 13450-235, Brazil",(19) 3454-1642,https://www.shell.com.br/,OPERATIONAL,,-22.7485238,-47.4118753,5
ChIJPbovl1O_uZQR5O10aQEkEow,Posto Shell,4.2,229,"R. Mal. Mascarenhas de Morais, 380 - Parque Industrial Lagoinha, Ribeirão Preto - SP, 14095-120, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1033375,OPERATIONAL,2.0,-21.1941256,-47.7695367,5
ChIJk-QwWdgwz5QRyPSfLhPhXBM,Posto Shell,4.3,655,"Rod. Vice Pref. Hermenegildo Tonoli, 900 - Jardim Ana Luiza, Itupeva - SP, 13295-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023602,OPERATIONAL,2.0,-23.1561521,-47.0449943,5
ChIJYQP6qnvjwJQR4YPZt7eRTOY,18760-049,0.0,0,"R. Riachuelo - Centro, Cerqueira César - SP, 18760-049, Brazil",,,,,-23.0351033,-49.1699508,0
ChIJG9Ec8PFEzpQRAAsEZb-zu_Y,09911-160,0.0,0,"Av. Antônio Piranga, 1-1700 - Centro, Diadema - SP, 09911-160, Brazil",,,,,-23.6804636,-46.6007209,0
ChIJ66G76ZOKnQARVhXaWVC8aAs,AUTO POSTO CACHOEIRA PAULISTA LTDA,4.2,792,"Rod. Pres. Dutra, SN - KM 37, Cachoeira Paulista - SP, 12630-000, Brazil",(12) 3101-1998,http://www.shell.com.br/,OPERATIONAL,2.0,-22.6650526,-44.9853079,5
ChIJv2JVrlUQyZQRpuYU8JqAwRw,Posto Rodoviária,4.3,157,"R. Pará, 67 - Vila Beatriz, Águas de Lindóia - SP, 13940-000, Brazil",,,OPERATIONAL,,-22.4789162,-46.6355057,5
ChIJh4YJTBcez5QRB6SRIZPyq70,07786-525,0.0,0,"Av. Arnaldo Rojek - Altos de Jordanésia (Jordanésia), Cajamar - SP, 07786-525, Brazil",,,,,-23.3350177,-46.836334,0
ChIJi8t3sWlruZQR2IWWGWoEfIY,14871-650,0.0,0,"R. Raul de Góes - Jardim Brandi, Jaboticabal - SP, 14871-650, Brazil",,,,,-21.2692837,-48.3320412,0
ChIJY_R59M6JzJQRdCf79z_tE0c,Posto Shell,4.1,268,"Av. Dr. Januário Miraglia, 2141 - V Telma, Campos do Jordão - SP, 12460-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1030531,OPERATIONAL,2.0,-22.7444533,-45.59983039999999,5
ChIJPzvAl13MxZQRDzQPZgnTaZ0,Posto Aurora Shell,4.5,215,"R. Dr. Coutinho, 1049 - Centro, Itapetininga - SP, 18200-358, Brazil",(15) 3373-7502,https://www.shell.com.br/,OPERATIONAL,,-23.5779372,-48.0342697,5
ChIJoUFVV0Yhz5QRJ-9JTu_F7FI,Posto Shell,4.2,609,"R. Várzea Paulista, 720 - Agapeama, Jundiaí - SP, 13202-700, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1054526,OPERATIONAL,2.0,-23.2072981,-46.8637709,5
ChIJsVsbMcCPpgARpiGajlCwqzk,31615-250,0.0,0,"Av. Vilarinho, 1101-2147483647 - Venda Nova, Belo Horizonte - MG, 31615-250, Brazil",,,,,-19.8065347,-43.9693029,0
ChIJl37HsAOXpgARSwKTCPhcYGQ,Lavagem Posto Wap,4.4,112,"Av. Amazonas, 5232 - Centro, Belo Horizonte - MG, 30180-001, Brazil",,,OPERATIONAL,,-19.929493,-43.9789209,5
ChIJI-T4Uh4hfZQRid0h59VvYnU,Posto Shell,4.3,64,"Av. 11 de Dezembro, 1221 - Chácara II, Jardim - MS, 79240-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023761,OPERATIONAL,2.0,-21.480771,-56.157999,5
ChIJJUJ2G7B0O5MRRD2CCOcnNN4,Posto Shell,1.0,1,"1, Anel Viário, SN - Vila Militar, Porto Nacional - TO, 77500-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-840866,OPERATIONAL,2.0,-10.72019,-48.408027,1
ChIJ005g0FIRuQARVN01LONbvxM,Shell Select,5.0,1,"Av. Cel. Antônio Duarte, 36 - Centro, Iconha - ES, 29280-000, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1092618,OPERATIONAL,,-20.7944236,-40.811499,1
ChIJu6zMc9pltwAR7W-kZ5mpMrw,Posto Shell,5.0,1,"R. Jerônimo Monteiro, 339 - Centro, Itarana - ES, 29620-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1048263,OPERATIONAL,,-19.8756224,-40.8754855,1
ChIJy-sv9cSRrpQRrf8ddlxFzbw,38750-000,0.0,0,"Presidente Olegário - State of Minas Gerais, 38750-000, Brazil",,,,,-18.1759901,-46.2857516,0
ChIJ_Vc8vkuAygARwnlp_eQeTdU,Posto Shell,4.3,94,"Pca Pres Castelo Branco, 22 - Centro, Pedro Canário - ES, 29970-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1022923,OPERATIONAL,2.0,-18.3007217,-39.9570397,5
ChIJkzvso2tgxZIRy4S16ZcaR8c,Desk Santa Tereza,4.1,298,"BR010 coco grande, Imperatriz - MA, 65909-170, Brazil",(99) 98457-9292,,OPERATIONAL,,-5.482316,-47.4713887,5
ChIJweKzus3jypQRI2jfiQXD7Kc,Posto Shell,4.2,94,"R. Carlos Luz, 229 - Centro, Campanha - MG, 37400-000, Brazil",(35) 3261-2103,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1044518,OPERATIONAL,,-21.8311026,-45.4005179,5
ChIJW6WdZC3JeZMRiV85hIyYTMA,Shell Select,0.0,0,"R. Barão do Rio Branco, 197 - Centro, Rondonópolis - MT, 78700-180, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1061973,OPERATIONAL,,-16.471349,-54.62676149999999,0
ChIJmzu_Q6AmngAR_AJ8dYJD0KY,Posto Shell,4.3,225,"Av. Gabriel Alves Fernandes, 787, Caxambu - MG, 37440-000, Brazil",(35) 3341-3188,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-681601,OPERATIONAL,2.0,-21.9705781,-44.9275063,5
ChIJx3l6Fx1GxwcR8BmZLbzMzFQ,Posto Shell+GNV,4.2,742,"Av. Washington Soares, 1010 - Messejana, Fortaleza - CE, 60811-341, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1037211,OPERATIONAL,2.0,-3.8376783,-38.48107209999999,5
ChIJRU78SIpMxwcRcs2nFBMSz_Q,60000-000,0.0,0,"Conjunto Ceará II, Fortaleza - Ceará, 60000-000, Brazil",,,,,-3.775676,-38.6131457,0
ChIJNU568CCzOQcR_w1f46vQKDs,Shell Fuel Station,4.0,357,"ROD BR 101, SN KM528 ZONA RURAL, Buerarema - BA, 45615-000, Brazil",(71) 99665-1385,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1042962,OPERATIONAL,2.0,-14.9745461,-39.3260909,5
ChIJV6_uQEpFAQcRvOtlssHpieU,Shell Select,5.0,3,"Av. Álvaro Otacílio, 3293 - Ponta Verde, Maceió - AL, 57035-180, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1094609,OPERATIONAL,,-9.6559078,-35.6988158,3
ChIJEwdwNbAbbJIRC742VPss-20,Shell Café,0.0,0,"Av. Autaz Mirim, 8346 - Tancredo Neves, Manaus - AM, 69087-215, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1093995,OPERATIONAL,2.0,-3.0449078,-59.9428644,0
ChIJh6KszuH0xZQRJmYGk364S0A,18070-671,0.0,0,"Vila Tortelli, Sorocaba - SP, 18070-671, Brazil",,,,,-23.4823663,-47.4758583,0
ChIJDfX7aYFIxwcRnv2VhRvpktA,Posto Tetra | Shell,4.3,192,"Av. Santos Dumont, 3976 - Aldeota, Fortaleza - CE, 60150-162, Brazil",(85) 3267-1076,https://www.shell.com.br/,OPERATIONAL,2.0,-3.7395387,-38.4888662,5
ChIJJyY7rGTFuAcRTc3-XFHS2Fo,Posto Cacique | Shell,4.3,110,"RODOVIA BR 116, SN - Triângulo, Chorozinho - CE, 62875-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-874493,OPERATIONAL,2.0,-4.334679999999999,-38.479295,5
ChIJBR_q0T-LxZQRhjeJ5XvS_r4,Rede Costa & Barros AUTO POSTO SOLEDADE GAÚCHA SOROCABA LTDA,4.3,29,"R. Prof. Toledo, 848 - Centro, Sorocaba - SP, 18035-110, Brazil",(15) 99662-8639,https://www.instagram.com/redecostaebarros/,OPERATIONAL,,-23.4963417,-47.4660873,5
ChIJhb9G67zJzpQR6ARtFQVRAFg,Posto Shell,4.4,524,"Av. dos Imigrantes, 465 - Centro, Bragança Paulista - SP, 12902-000, Brazil",(11) 4033-6000,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1009412,OPERATIONAL,2.0,-22.9682292,-46.5437217,5
ChIJc-jsBieXGZUR81IESS8jnEo,91787-170,0.0,0,"Estr. do Varejão - Lami, Porto Alegre - RS, 91787-170, Brazil",,,,,-30.2234556,-51.0793439,0
ChIJf0DxkSvGyJQR28gX543X_7M,Posto Shell,4.3,115,"Av. Governador Pedro de Toledo, 2500 - Bonfim, Campinas - SP, 13070-150, Brazil",(19) 3241-4300,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-151610,OPERATIONAL,2.0,-22.8972283,-47.0939709,5
ChIJs-kAtNabyJQRt2k165HOzE8,Posto Shell,4.3,224,"Av. Brasil, 780 - Paraíso, Americana - SP, 13472-510, Brazil",(19) 3621-7466,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024510,OPERATIONAL,2.0,-22.747553,-47.33847100000001,5
ChIJi9q3OOwqz5QRnDJrWqYQkIA,Posto Shell,4.4,284,"Av. Sen. Lacerda Franco, 740 - Centro, Itatiba - SP, 13250-400, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-606367,OPERATIONAL,2.0,-22.9981079,-46.8480015,5
ChIJq8LG6CmayJQRY7xkHJpugS4,13466-000,0.0,0,"R. Dom Pedro II, 499-2147483647 - Conserva, Americana - SP, 13466-000, Brazil",,,,,-22.7473007,-47.3259284,0
ChIJ68gyzUfPyJQRPbmlpOzuaLk,Posto Shell,4.3,191,"R. Eng. Carlos Stevenson, 292 - Nova Campinas, Campinas - SP, 13092-310, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-152390,OPERATIONAL,2.0,-22.9025966,-47.046252,5
ChIJNZHKDN4alwARYRS4vGtRPxM,Posto Shell - (P. das Dunas),4.3,948,"Av. América Central, s/n° - Guarani, Cabo Frio - RJ, 28908-500, Brazil",(22) 2643-1549,https://www.facebook.com/Posto-das-Dunas-de-Cabo-Frio-Ltda-456264568051277/,OPERATIONAL,,-22.895205,-42.043038,5
ChIJsUAC-XAmyZMRum6w42SfLXI,76930-000,0.0,0,"Alvorada d'Oeste - State of Rondônia, 76930-000, Brazil",,,,,-11.320782,-62.5443612,0
ChIJa-wt-hfYGpURILxA3exbgwo,Posto Shell,4.2,97,"Av. Rio Branco, 178 - Centro, Encruzilhada do Sul - RS, 96610-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023280,OPERATIONAL,2.0,-30.54092559999999,-52.52094049999999,5
ChIJe90Dd4yKlwARg95vK0xNoj8,Posto Shell,4.4,232,"PCA DO ROTARY,SN - Olaria, Nova Friburgo - RJ, 28623-050, Brazil",0800 728 1616,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1022873,OPERATIONAL,2.0,-22.2955411,-42.5391186,5
ChIJrRv-KDJ9GZURQsx5JVaQ0-U,Posto Rota 116 Eldorado,3.1,9,"Rodovia BR 116 - KM 286 s/n - Bairro Industrial, Eldorado do Sul - RS, 92990-000, Brazil",(51) 4042-8795,https://www.postosrota.com.br/,OPERATIONAL,,-30.00894,-51.315015,5
ChIJYYVd9lXl3JQR1TrglcpUFs8,Posto DB - Rede Primos,3.0,2,"R. José de Oliveira Franco, 1311 - Alto, Curitiba - PR, 82820-110, Brazil",(41) 3319-9863,https://linktr.ee/redeprimos,OPERATIONAL,,-25.4100612,-49.2072381,2
ChIJNV7dWBkNmQARhLBJJZqYcAw,25250-000,0.0,0,"R. Dr. Sabino Árias - Vila Santa Alice, Duque de Caxias - RJ, 25250-000, Brazil",,,,,-22.5983419,-43.2958398,0
ChIJTfI7vUTr7JQRS6pX9Ul0pCY,Posto Shell,3.8,4,"Rod. BR 376 Km, 214 Sn Lote 01 Gleba Keller - Jardim Sao Marcos, Mandaguari - PR, 86975-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1038120,OPERATIONAL,,-23.5166543,-51.686974,4
ChIJHyb2PfeP25QR7hc0iQnbg6U,83215-000,0.0,0,"Paranaguá, State of Paraná, 83215-000, Brazil",,,,,-25.5673041,-48.5704026,0
ChIJ6_x-c9wGugcRIw1PqUuCano,Posto Shell,4.3,386,"R. Jeremias da Rocha, 190 - Santo Antônio, Mossoró - RN, 59611-190, Brazil",(84) 98898-6927,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-871729,OPERATIONAL,2.0,-5.182109700000001,-37.3475038,5
ChIJ0T5TpRb93JQRP6H5FMM8fRc,Shell Select,0.0,0,"BR-116, 20386 - KM-108 - Pinheirinho, Curitiba - PR, 81690-400, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1054757,OPERATIONAL,,-25.5308471,-49.3000272,0
ChIJsUOjPGX_sgcRfIcqYTFz-AY,Posto Olinda Shell,4.4,117,"Posto Olinda LTDA Avenida Engenheiro Roberto Freire 1810 - CEP:, 59082-095 - Capim Macio, Natal - RN, 59082-095, Brazil",(84) 3642-3095,https://www.instagram.com/postosolinda/,OPERATIONAL,2.0,-5.859003599999999,-35.19510969999999,5
ChIJcfHzTd7l6JQRs6AED05H2zQ,Posto Shell,4.0,1,"R. Rio Branco, 39 - Centro, Ivaí - PR, 84460-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1045361,OPERATIONAL,,-25.00878960000001,-50.8503364,1
ChIJy0N7gD8pmQART2wfwUjX_Wc,Posto Shell,4.4,77,"R. Vito Pentagna, 701 - Esplanada do Cruzeiro, Valença - RJ, 27600-000, Brazil",(24) 2453-4880,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-644595,OPERATIONAL,2.0,-22.2400593,-43.6950684,5
ChIJB5Zt1hhKzJQRNQpUaYBYh2k,AUTO POSTO VACA PRETA LTDA,4.3,219,"RDV DOS TAMOIOS, S/N KM 2 - Vila São Bento, São José dos Campos - SP, 12230-000, Brazil",(12) 3922-9930,http://www.shell.com.br/,OPERATIONAL,2.0,-23.2190593,-45.8794883,5
ChIJn9-3ZhrkyJQRcALVfMe92Sc,13830-080,0.0,0,"R. Dr. Jorge Tibiriçá - Centro, Santo Antônio de Posse - SP, 13830-080, Brazil",,,,,-22.6051264,-46.9111756,0
ChIJwZ-hfSnZxZQRLTVQOXx78_A,18270-010,0.0,0,"R. Sete de Maio, 1-715 - Centro, Tatuí - SP, 18270-010, Brazil",,,,,-23.3476655,-47.8494448,0
ChIJnXVRe6eUwZIRm36kFKM_84k,Shell,0.0,0,"Novo Repartimento, State of Pará, 68473-000, Brazil",,,OPERATIONAL,,-4.6982003,-49.6777622,0
ChIJvUx_vNJwuJQRxqbtwGWm2gU,Posto Shell,4.4,392,"Av. Profº Luis Augusto de Oliveira, 13 - Vila Santa Marina, São Carlos - SP, 13566-340, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-251712,OPERATIONAL,2.0,-21.9961287,-47.8906861,5
ChIJa3Y6ZaYkxpQRhPfVUTd7BiM,IRMAOS DEGASPARI LTDA,4.3,240,"Ladeira José Leite de Negreiros, 90 - Centro, Rio das Pedras - SP, 13390-000, Brazil",(19) 3493-2461,,OPERATIONAL,2.0,-22.8436097,-47.6088093,5
ChIJr-MF6UESyZQRazP01cZwuWA,37580-000,0.0,0,"Monte Sião - State of Minas Gerais, 37580-000, Brazil",,,,,-22.4160196,-46.4970116,0
ChIJe2JH7g1ZzpQRmA5_PMpFfdk,Posto Shell Tutoia,4.5,271,"R. Tutóia, 780 - Vila Mariana, São Paulo - SP, 04007-004, Brazil",(11) 3884-0425,https://www.shell.com.br/,OPERATIONAL,2.0,-23.5776715,-46.6511995,5
ChIJ_1Lsk7XMW5MRTMssao_vrpg,Posto Shell,3.8,57,"St. H Norte QNH UNIDADE 41 - Taguatinga, Brasília - DF, 72130-700, Brazil",0800 728 1616,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1047198,OPERATIONAL,2.0,-15.8077778,-48.0838889,5
ChIJ6T1yDjYnz5QRdu6sqXjbhXU,Shell Select,3.2,6,"R. Florindo Zambon, 1282 - Cidade Nova, Jundiaí - SP, 13219-380, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1095858,OPERATIONAL,,-23.1884729,-46.8470516,5
ChIJjWxwRgECsAARHvfXc9tThCY,35167-000,0.0,0,"Santana do Paraíso - State of Minas Gerais, 35167-000, Brazil",,,,,-19.3882364,-42.5117238,0
ChIJY7WphixRzpQR2Gc_f-p9SyI,Posto Shell,3.4,52,"Av. das Nações Unidas, 22285 - Santo Amaro, São Paulo - SP, 04795-100, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1050989,OPERATIONAL,,-23.6755185,-46.69869360000001,5
ChIJWXsaivGDypQRdb_wdqUoaY0,Philadelphia Auto Posto LTDA,4.2,103,"R. Nossa Sra. D Ajuda, 949 - Vila Marilena, Três Pontas - MG, 37190-000, Brazil",(35) 3265-3920,,OPERATIONAL,,-21.3793093,-45.5110529,5
ChIJQfzOv1At5pQR-5JW5ji5-Q4,Auto Posto Cardoso - Shell,4.6,99,"R. Hónorato Pinto Ferreira, 1090 - Centro, Rebouças - PR, 84550-000, Brazil",(42) 3457-2031,,OPERATIONAL,,-25.6262322,-50.6907801,5
ChIJHScDNeKHFQcRCB2gq8L4WCU,Posto Shell,0.0,0,"R Pedro Vespaziano De S, 480 Terreo Centro - Rio da Dona, Dom Macedo Costa - BA, 44560-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1039383,OPERATIONAL,,-12.8777114,-39.2197982,0
ChIJDSfaDGm22JQRPFlDUAi7G0g,Posto Shell,3.7,36,"AV BRASIL ANEXO HIPERMERC BIG, 3660 Centro - Centro, Balneário Camboriú - SC, 88330-063, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1024919,OPERATIONAL,2.0,-27.0048589,-48.621516,5
ChIJG75fv6S4uZQRhrtZvK0WWIo,Posto Shell,4.1,193,"Av. Pres. Kennedy, 470 - Ribeirânia, Ribeirão Preto - SP, 14096-350, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1017895,OPERATIONAL,2.0,-21.2114391,-47.772827,5
ChIJ06hpicei8pQR9mdNs_1Chds,87450-000,0.0,0,"Tuneiras do Oeste - State of Paraná, 87450-000, Brazil",,,,,-23.9120419,-52.8312661,0
ChIJzwDs36J8uZQRRjf1kf4yFfM,14750-000,0.0,0,"Pitangueiras - State of São Paulo, 14750-000, Brazil",,,,,-21.0035209,-48.2791757,0
ChIJS74ehb5PAQcRN24lC3tynQQ,Shell Select,0.0,0,"Av. Assis Chateaubriand, 2890 - Prado, Maceió - AL, 57010-070, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1100305,OPERATIONAL,,-9.6715638,-35.7448255,0
ChIJA9S8Vmm9FQcRsLj69yt402c,Posto Shell,1.0,1,"Rodovia BR 101, Sn Km 214 Rodovia, Gov. Mangabeira - BA, 44350-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1040702,OPERATIONAL,,-12.6107248,-39.0828213,1
ChIJb_hvNowZwZIRZK32zmf4utE,68590-000,0.0,0,"Jacundá - State of Pará, 68590-000, Brazil",,,,,-4.6597588,-49.1221414,0
ChIJMbJKS9hbzpQRZpkDSPTFdBU,Shell Select,4.1,702,"Av. Dr. Ricardo Jafet, 3274 - Bosque da Saúde, São Paulo - SP, 04123-020, Brazil",0800 728 1616,https://www.shell.com.br/,OPERATIONAL,2.0,-23.603038,-46.62573199999999,5
ChIJjVh79kYpBwcR55KrzMSwukY,Posto Serra da Lage,3.9,154,"R. Juvenal Mendonça, 3000 - União dos Palmares, AL, 57800-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1036049,OPERATIONAL,2.0,-9.150955399999997,-36.0137415,5
ChIJjbTqiWIbFgcRKeP9nxOzl8s,Loja Shell Select - POSTO SHELL - TIC COMERCIO DE COMBUSTIVEIS LTDA,4.4,96,"Rod. BR-324 - Ac. Norte, 1120 - Cabula, Salvador - BA, 41150-170, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1049355,OPERATIONAL,2.0,-12.9592316,-38.4723271,5
ChIJYdpd7rj5FgcRwjBQh4X5lcQ,Posto Shell,4.4,113,"Rodovia BA 093, Km 36 Centro Comercial - Santa Cruz, Mata de São João - BA, 48280-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1042963,OPERATIONAL,2.0,-12.4921804,-38.32214049999999,5
ChIJg2VJc39ElpQR3jlgUgD-6U4,16071-165,0.0,0,"Av. Ibirapuera, 781-2147483647 - Palmeiras, Araçatuba - SP, 16071-165, Brazil",,,,,-21.2033212,-50.4711232,0
ChIJxfTWFYxWzpQR4YoQwT7oO3Q,Posto Shell,4.1,469,"Av. Eliseu de Almeida, 2520 - Butantã, São Paulo - SP, 05533-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023794,OPERATIONAL,2.0,-23.5873583,-46.7324403,5
ChIJL-HPakf0XpMR5PRhrZ2897g,Posto Shell - POSTO ZE CARIOCA II LTDA,4.2,114,"Av. Anhanguera, 10475 - QD 02 LT 14E - Vila Santo Afonso, Goiânia - GO, 74433-020, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-595233,OPERATIONAL,2.0,-16.6681791,-49.3065475,5
ChIJjfxqU4f4XpMR_K4ghPWSt84,Posto Shell,4.1,348,"Rua Nossa Senhora Perpétuo Socorro, Qd 4, s/n - Jardim Alto Paraiso, Aparecida de Goiânia - GO, 74948-285, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos?utm_source=google&utm_medium=maps&utm_campaign=lbm-1031948,OPERATIONAL,2.0,-16.80618369999999,-49.3617319,5
ChIJOfE6ROPAlAcRb8g3v7VNGDY,Posto Shell,0.0,0,"Av Dep Francisco - Av. Francisco Júlio Filizola, 2095 - São Benedito, CE, 62370-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1038314,OPERATIONAL,2.0,-4.0326911,-40.8680087,0
ChIJhZp12QSZuZQRoX_b85RLZXg,Posto Shell,4.4,336,"Rua Virginia Martignon, 1054 - Jardim Belo Horizonte do Tambury, Sertãozinho - SP, 14169-511, Brazil",(16) 3491-2050,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1033404,OPERATIONAL,2.0,-21.1358998,-47.9716789,5
ChIJz4OR9BPj3JQRsCYJJMPNpDg,Posto Shell - Posto Octane,4.2,798,"R. João Bettega, 1488 - Portão, Curitiba - PR, 81070-001, Brazil",,,OPERATIONAL,,-25.4769489,-49.30837640000001,5
ChIJbXxJrBAL75QRtKpqiOGVAIA,Shell Select,5.0,1,"BR-373, KM-400 - S/N - Uvaia, Candói - PR, 85140-000, Brazil",0800 728 1616,https://www.encontreumaselect.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-1055763,OPERATIONAL,2.0,-25.0383247,-50.2798574,1
ChIJqQ2sGsjt3JQR07V4wSuRGEY,Posto Shell,4.5,226,"R. Prof. Duílio Calderari, 1780 - Jardim Paulista, Campina Grande do Sul - PR, 83430-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1084080,OPERATIONAL,,-25.3635794,-49.0997913,5
ChIJa2LKf1kZ35QRZElrQv4zEpI,Posto Shell,4.0,4,"R. Itajaí, 2081 - Vorstadt, Blumenau - SC, 89015-203, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1061040,OPERATIONAL,,-26.9106812,-49.0451138,4
ChIJi-KoQociAJURCeZvjypdkSs,Posto Shell,4.7,7,"R. 13 de Janeiro, 1151 - Centro, São Francisco de Assis - RS, 97610-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1039626,OPERATIONAL,2.0,-29.54834,-55.1307,5
